name,version,licenses
follow-redirects,['1.13.0'],['[MIT]']
fontconfig,['2.13.1-2ubuntu3'],['[]']
fonts-liberation,['1:1.07.4-11'],['[GPL-2]']
fonts-ubuntu-font-family-console,['1:0.83-4ubuntu1'],['[CC-BY-SA-3.0 GPL-3 Ubuntu-Font-Licence-1.0]']
for-each,['0.3.3'],['[]']
for-in,['1.0.2'],['[]']
foreman,['3.0.1'],['[MIT]']
fragment-cache,['0.2.1'],['[]']
from2,['2.3.0'],['[MIT]']
frozen-indices,['7.16.3'],['[]']
fs-constants,['1.0.0'],['[]' '[MIT]']
fs-extra,['6.0.1' '8.1.0' '9.0.1' '7.0.1' '9.1.0'],['[MIT]']
fs.realpath,['1.0.0'],['[]' '[ISC]']
function-bind,['1.1.1'],['[]']
function.prototype.name,['1.1.5'],['[]']
functional-red-black-tree,['1.0.1'],['[]']
functions-have-names,['1.2.3'],['[]']
future,['0.16.0'],['[]']
g++-mingw-w64,['9.3.0-7ubuntu1+22~exp1ubuntu4'],['[Artistic GFDL-1.2 GPL GPL-2 GPL-3]']
g++-mingw-w64-i686,['9.3.0-7ubuntu1+22~exp1ubuntu4'],['[Artistic GFDL-1.2 GPL GPL-2 GPL-3]']
g++-mingw-w64-x86-64,['9.3.0-7ubuntu1+22~exp1ubuntu4'],['[Artistic GFDL-1.2 GPL GPL-2 GPL-3]']
gauge,['2.7.4'],['[]']
gcc-7-base,['7.5.0-6ubuntu2'],['[Artistic GFDL-1.2 GPL GPL-2 GPL-3 LGPL]']
gcc-8-base,['8.4.0-3ubuntu2'],['[Artistic GFDL-1.2 GPL GPL-2 GPL-3 LGPL]']
gcc-mingw-w64,['9.3.0-7ubuntu1+22~exp1ubuntu4'],['[Artistic GFDL-1.2 GPL GPL-2 GPL-3]']
gcc-mingw-w64-base,['9.3.0-7ubuntu1+22~exp1ubuntu4'],['[Artistic GFDL-1.2 GPL GPL-2 GPL-3]']
gcc-mingw-w64-i686,['9.3.0-7ubuntu1+22~exp1ubuntu4'],['[Artistic GFDL-1.2 GPL GPL-2 GPL-3]']
gcc-mingw-w64-x86-64,['9.3.0-7ubuntu1+22~exp1ubuntu4'],['[Artistic GFDL-1.2 GPL GPL-2 GPL-3]']
gcp-devrel-py-tools,['0.0.15'],['[]']
geoip-database,['20191224-2'],['[OpenDataLicense]']
geoip2,['2.13.1'],['[]']
get-func-name,['2.0.0'],['[]']
get-intrinsic,['1.1.2' '1.1.1'],['[]']
get-stream,['5.1.0' '3.0.0' '4.1.0'],['[MIT]']
get-symbol-description,['1.0.0'],['[]']
get-value,['2.0.6'],['[]']
gettext,[nan '0.19.8.1-10build1'],['[]' '[GFDL GPL LGPL]']
gir1.2-freedesktop,['1.64.1-1~ubuntu20.04.1'],['[BSD-2-clause GPL-2 GPL-2+ LGPL-2 LGPL-2+ MIT]']
gir1.2-gdkpixbuf-2.0,['2.40.0+dfsg-3ubuntu0.3'],['[GPL-2 GPL-2+ LGPL-2 LGPL-2+ MPL-1.1-or-LGPL-2+]']
gir1.2-rsvg-2.0,['2.48.9-1ubuntu0.20.04.1'],['[Apache-2.0 BSD-2-clause BSD-3-clause Boost-1.0 Expat LGPL-2 LGPL-2+ MPL-2.0 Sun-permissive Unlicense]']
git-lfs,['2.9.2-1'],['[Expat]']
github-from-package,['0.0.0'],['[]']
github-slugger,['1.2.1'],['[]']
github-url-to-object,['4.0.4'],['[MIT]']
github.com/1and1/oneandone-cloudserver-sdk-go,['v1.0.1'],['[]']
github.com/AlecAivazis/survey/v2,['v2.2.15'],['[]']
github.com/Azure/go-autorest/autorest/to,['v0.4.0'],['[]']
github.com/Azure/go-autorest/autorest/validation,['v0.3.1'],['[]']
github.com/Azure/go-ntlmssp,['v0.0.0-20200615164410-66371956d46c'],['[]']
github.com/BurntSushi/toml,['v0.4.1'],['[]']
github.com/ChrisTrenkamp/goxpath,['v0.0.0-20210404020558-97928f7e12b6'],['[]']
github.com/Delta456/box-cli-maker/v2,['v2.2.2'],['[]']
github.com/GoogleCloudPlatform/docker-credential-gcr,['v0.0.0-20210713212222-faed5e8b8ca2'],['[]']
github.com/GoogleCloudPlatform/opentelemetry-operations-go/exporter/metric,['v0.20.0'],['[]']
github.com/GoogleCloudPlatform/opentelemetry-operations-go/exporter/trace,['v0.20.0' 'v1.8.3'],['[]']
github.com/GoogleCloudPlatform/opentelemetry-operations-go/internal/resourcemapping,['v0.32.3'],['[]']
github.com/GoogleContainerTools/skaffold,['(devel)'],['[]']
github.com/MakeNowJust/heredoc,['v0.0.0-20170808103936-bb23615498cd'],['[]']
github.com/Masterminds/semver,['v1.5.0'],['[]']
github.com/Masterminds/sprig,['v2.22.0+incompatible'],['[]']
github.com/NaverCloudPlatform/ncloud-sdk-go-v2,['v1.2.0'],['[]']
github.com/OneOfOne/xxhash,['v1.2.8'],['[]']
github.com/PaesslerAG/gval,['v1.0.0'],['[]']
github.com/PaesslerAG/jsonpath,['v0.1.1'],['[]']
github.com/ProtonMail/go-crypto,['v0.0.0-20210428141323-04723f9f07d7'],['[]']
github.com/PuerkitoBio/purell,['v1.1.1'],['[]']
github.com/PuerkitoBio/urlesc,['v0.0.0-20170810143723-de5bf2ad4578'],['[]']
github.com/ReneKroon/ttlcache/v2,['v2.11.0'],['[]']
github.com/Telmate/proxmox-api-go,['v0.0.0-20210825163308-5e4c0d698a78'],['[]']
github.com/VividCortex/ewma,['v1.1.1'],['[]']
github.com/VividCortex/godaemon,['v1.0.0'],['[]']
github.com/Xuanwo/go-locale,['v1.1.0'],['[]']
github.com/acarl005/stripansi,['v0.0.0-20180116102854-5a71ef0e047d'],['[]']
github.com/agext/levenshtein,['v1.2.3' 'v1.2.2'],['[]']
github.com/agnivade/levenshtein,['v1.0.1'],['[]']
github.com/ahmetb/dlog,['v0.0.0-20170105205344-4fb5f8204f26'],['[]']
github.com/alessio/shellescape,['v1.4.1'],['[]']
github.com/aliyun/alibaba-cloud-sdk-go,['v1.61.1244'],['[]']
github.com/aliyun/aliyun-oss-go-sdk,['v2.1.10+incompatible'],['[]']
github.com/alonyb/spinner,['v1.12.7'],['[]']
github.com/apex/log,['v1.9.0'],['[]']
github.com/apparentlymart/go-cidr,['v1.0.1'],['[]']
github.com/apparentlymart/go-textseg,['v1.0.0'],['[]']
github.com/apparentlymart/go-textseg/v12,['v12.0.0'],['[]']
github.com/apparentlymart/go-textseg/v13,['v13.0.0'],['[]']
github.com/armon/go-metrics,['v0.4.0' 'v0.3.9'],['[]']
github.com/armon/go-radix,['v1.0.0'],['[]']
github.com/aws/aws-sdk-go,['v1.40.34' 'v1.25.3' 'v1.38.49'],['[]']
github.com/aws/aws-sdk-go-v2/service/kms,['v1.17.3'],['[]']
github.com/beorn7/perks,['v1.0.1'],['[]']
github.com/bgentry/go-netrc,['v0.0.0-20140422174119-9fd32a8b3d3d'],['[]']
github.com/bgentry/speakeasy,['v0.1.0'],['[]']
github.com/biogo/hts,['v1.4.3'],['[]']
github.com/bits-and-blooms/bitset,['v1.2.0'],['[]']
github.com/blang/semver/v4,['v4.0.0'],['[]']
github.com/bmatcuk/doublestar,['v1.3.4' 'v1.1.5'],['[]']
github.com/buildpacks/imgutil,['v0.0.0-20211203200417-76206845baac'],['[]']
github.com/buildpacks/lifecycle,['v0.13.1'],['[]']
github.com/buildpacks/pack,['v0.23.0'],['[]']
github.com/c2h5oh/datasize,['v0.0.0-20200825124411-48ed595a09d2'],['[]']
github.com/cavaliercoder/go-rpm,['v0.0.0-20200122174316-8cb9fd9c31a8'],['[]']
github.com/cenkalti/backoff/v3,['v3.2.2'],['[]']
github.com/cenkalti/backoff/v4,['v4.1.3' 'v4.1.1'],['[]']
github.com/cespare/xxhash/v2,['v2.1.2'],['[]']
github.com/cheggaaa/pb,['v1.0.27'],['[]']
github.com/cheggaaa/pb/v3,['v3.1.0'],['[]']
github.com/chzyer/readline,['v0.0.0-20180603132655-2972be24d48e'],['[]']
github.com/cloudevents/sdk-go/v2,['v2.10.1'],['[]']
github.com/cockroachdb/apd/v2,['v2.0.1'],['[]']
github.com/containerd/ttrpc,['v1.1.0'],['[]']
github.com/containerd/typeurl,['v1.0.2'],['[]']
github.com/coreos/go-systemd/v22,['v22.3.2'],['[]']
github.com/cyphar/filepath-securejoin,['v0.2.3'],['[]']
github.com/dgrijalva/jwt-go,['v3.2.0+incompatible'],['[]']
github.com/digitalocean/godo,['v1.65.0'],['[]']
github.com/docker/go-metrics,['v0.0.1'],['[]']
github.com/dprotaso/go-yit,['v0.0.0-20191028211022-135eb7262960'],['[]']
github.com/dylanmei/iso8601,['v0.1.0'],['[]']
github.com/emicklei/go-restful,['v2.9.5+incompatible'],['[]']
github.com/emicklei/proto,['v1.6.15'],['[]']
github.com/emirpasic/gods,['v1.12.0'],['[]']
github.com/evanphx/json-patch,['v4.9.0+incompatible' 'v4.5.0+incompatible'],['[]']
github.com/evanphx/json-patch/v5,['v5.6.0'],['[]']
github.com/fatih/color,['v1.13.0' 'v1.7.0' 'v1.12.0'],['[]']
github.com/form3tech-oss/jwt-go,['v3.2.5+incompatible'],['[]']
github.com/fxamacker/cbor/v2,['v2.4.0'],['[]']
github.com/gammazero/deque,['v0.0.0-20190521012701-46e4ffb7a622'],['[]']
github.com/gammazero/workerpool,['v0.0.0-20190608213748-0ed5e40ec55e'],['[]']
github.com/gdamore/encoding,['v1.0.0'],['[]']
github.com/gdamore/tcell/v2,['v2.4.0'],['[]']
github.com/go-errors/errors,['v1.0.1'],['[]']
github.com/go-git/gcfg,['v1.5.0'],['[]']
github.com/go-git/go-billy/v5,['v5.3.1'],['[]']
github.com/go-git/go-git/v5,['v5.4.2'],['[]']
github.com/go-logr/stdr,['v1.2.2'],['[]']
github.com/go-ozzo/ozzo-validation,['v3.6.0+incompatible'],['[]']
github.com/go-resty/resty/v2,['v2.6.0'],['[]']
github.com/gobwas/glob,['v0.2.3'],['[]']
github.com/godbus/dbus/v5,['v5.0.6' 'v5.0.4'],['[]']
github.com/gofrs/flock,['v0.8.1'],['[]']
github.com/gofrs/uuid,['v4.0.0+incompatible'],['[]']
github.com/golang-collections/collections,['v0.0.0-20130729185459-604e922904d3'],['[]']
github.com/golang-jwt/jwt,['v3.2.2+incompatible'],['[]']
github.com/google/gnostic,['v0.5.7-v3refs'],['[]']
github.com/google/go-github/v33,['v33.0.1-0.20210113204525-9318e629ec69'],['[]']
github.com/google/go-github/v43,['v43.0.0'],['[]']
github.com/google/ko,['v0.11.2'],['[]']
github.com/google/pprof,['v0.0.0-20210804190019-f964ff605595'],['[]']
github.com/google/shlex,['v0.0.0-20191202100458-e7afc7fbc510'],['[]']
github.com/google/slowjam,['v1.0.0'],['[]']
github.com/googleapis/gax-go/v2,['v2.1.1' 'v2.4.0' 'v2.1.0' 'v2.0.5'],['[]']
github.com/gophercloud/gophercloud,['v0.12.0'],['[]']
github.com/gophercloud/utils,['v0.0.0-20200508015959-b0167b94122c'],['[]']
github.com/grpc-ecosystem/go-grpc-middleware,['v1.3.0'],['[]']
github.com/grpc-ecosystem/grpc-gateway/v2,['v2.5.0'],['[]']
github.com/hako/durafmt,['v0.0.0-20200710122514-c0fb7b4da026'],['[]']
github.com/hashicorp/aws-sdk-go-base,['v0.7.1'],['[]']
github.com/hashicorp/consul/api,['v1.10.1'],['[]']
github.com/hashicorp/go-azure-helpers,['v0.16.5'],['[]']
github.com/hashicorp/go-checkpoint,['v0.0.0-20171009173528-1545e56e46de'],['[]']
github.com/hashicorp/go-cty-funcs,['v0.0.0-20200930094925-2721b1e36840'],['[]']
github.com/hashicorp/go-getter,['v1.6.2' 'v1.6.1'],['[]']
github.com/hashicorp/go-getter/gcs/v2,['v2.0.0-20200604122502-a6995fa1edad'],['[]']
github.com/hashicorp/go-getter/s3/v2,['v2.0.0-20200604122502-a6995fa1edad'],['[]']
github.com/hashicorp/go-getter/v2,['v2.0.0'],['[]']
github.com/hashicorp/go-hclog,['v0.16.2' 'v0.9.2' 'v1.2.2'],['[]']
github.com/hashicorp/go-immutable-radix,['v1.3.1'],['[]']
github.com/hashicorp/go-oracle-terraform,['v0.17.0'],['[]']
github.com/hashicorp/go-plugin,['v1.4.4' 'v1.0.1'],['[]']
github.com/hashicorp/go-rootcerts,['v1.0.2'],['[]']
github.com/hashicorp/go-safetemp,['v1.0.0'],['[]']
github.com/hashicorp/go-secure-stdlib/mlock,['v0.1.2'],['[]']
github.com/hashicorp/go-secure-stdlib/parseutil,['v0.1.6'],['[]']
github.com/hashicorp/go-secure-stdlib/strutil,['v0.1.2'],['[]']
github.com/hashicorp/go-sockaddr,['v1.0.2'],['[]']
github.com/hashicorp/go-uuid,['v1.0.3' 'v1.0.2' 'v1.0.1'],['[]']
github.com/hashicorp/go-version,['v1.2.1' 'v1.2.0' 'v1.3.0' 'v1.6.0'],['[]']
github.com/hashicorp/golang-lru,['v0.5.4'],['[]']
github.com/hashicorp/hcl/v2,['v2.10.1' 'v2.0.0'],['[]']
github.com/hashicorp/hcp-sdk-go,['v0.10.1-0.20210727200019-239ce8d80646'],['[]']
github.com/hashicorp/logutils,['v1.0.0'],['[]']
github.com/hashicorp/packer,['(devel)'],['[]']
github.com/hashicorp/packer-plugin-alicloud,['v1.0.0'],['[]']
github.com/hashicorp/packer-plugin-amazon,['v1.0.1'],['[]']
github.com/hashicorp/packer-plugin-ansible,['v1.0.0'],['[]']
github.com/hashicorp/packer-plugin-azure,['v1.0.3'],['[]']
github.com/hashicorp/packer-plugin-chef,['v1.0.1'],['[]']
github.com/hashicorp/packer-plugin-cloudstack,['v1.0.0'],['[]']
github.com/hashicorp/packer-plugin-converge,['v1.0.0'],['[]']
github.com/hashicorp/packer-plugin-digitalocean,['v1.0.1'],['[]']
github.com/hashicorp/packer-plugin-docker,['v1.0.1'],['[]']
github.com/hashicorp/packer-plugin-googlecompute,['v1.0.5'],['[]']
github.com/hashicorp/packer-plugin-hcloud,['v1.0.1'],['[]']
github.com/hashicorp/packer-plugin-hyperone,['v1.0.0'],['[]']
github.com/hashicorp/packer-plugin-hyperv,['v1.0.0'],['[]']
github.com/hashicorp/packer-plugin-inspec,['v0.0.7'],['[]']
github.com/hashicorp/packer-plugin-jdcloud,['v1.0.0'],['[]']
github.com/hashicorp/packer-plugin-linode,['v1.0.0'],['[]']
github.com/hashicorp/packer-plugin-lxc,['v1.0.0'],['[]']
github.com/hashicorp/packer-plugin-lxd,['v1.0.0'],['[]']
github.com/hashicorp/packer-plugin-ncloud,['v1.0.1'],['[]']
github.com/hashicorp/packer-plugin-oneandone,['v1.0.0'],['[]']
github.com/hashicorp/packer-plugin-openstack,['v1.0.0'],['[]']
github.com/hashicorp/packer-plugin-oracle,['v1.0.1'],['[]']
github.com/hashicorp/packer-plugin-outscale,['v1.0.1'],['[]']
github.com/hashicorp/packer-plugin-parallels,['v1.0.0'],['[]']
github.com/hashicorp/packer-plugin-profitbricks,['v1.0.1'],['[]']
github.com/hashicorp/packer-plugin-proxmox,['v1.0.2'],['[]']
github.com/hashicorp/packer-plugin-puppet,['v1.0.0'],['[]']
github.com/hashicorp/packer-plugin-qemu,['v1.0.0'],['[]']
github.com/hashicorp/packer-plugin-salt,['v0.0.8'],['[]']
github.com/hashicorp/packer-plugin-scaleway,['v1.0.3'],['[]']
github.com/hashicorp/packer-plugin-sdk,['v0.2.5'],['[]']
github.com/hashicorp/packer-plugin-tencentcloud,['v1.0.1'],['[]']
github.com/hashicorp/packer-plugin-triton,['v1.0.0'],['[]']
github.com/hashicorp/packer-plugin-ucloud,['v1.0.0'],['[]']
github.com/hashicorp/packer-plugin-vagrant,['v1.0.0'],['[]']
github.com/hashicorp/packer-plugin-virtualbox,['v1.0.0'],['[]']
github.com/hashicorp/packer-plugin-vmware,['v1.0.3'],['[]']
github.com/hashicorp/packer-plugin-vsphere,['v1.0.1'],['[]']
github.com/hashicorp/packer-plugin-yandex,['v1.0.2'],['[]']
github.com/hashicorp/serf,['v0.9.5'],['[]']
github.com/hashicorp/terraform-config-inspect,['v0.0.0-20191115094559-17f92b0546e8'],['[]']
github.com/hashicorp/terraform-plugin-sdk,['v1.4.0'],['[]']
github.com/hashicorp/terraform-svchost,['v0.0.0-20191011084731-65d371908596'],['[]']
github.com/hashicorp/vault/api,['v1.1.1' 'v1.7.2'],['[]']
github.com/hashicorp/vault/sdk,['v0.2.1' 'v0.5.3'],['[]']
github.com/hashicorp/yamux,['v0.0.0-20181012175058-2f1d1f20f75d' 'v0.0.0-20211028200310-0bc27b27de87' 'v0.0.0-20210826001029-26ff87cf9493'],['[]']
github.com/hectane/go-acl,['v0.0.0-20190604041725-da78bae5fc95'],['[]']
github.com/heroku/color,['v0.0.6'],['[]']
github.com/hetznercloud/hcloud-go,['v1.32.0'],['[]']
github.com/howeyc/gopass,['v0.0.0-20190910152052-7cb4b85ec19c'],['[]']
github.com/hyperonecom/h1-client-go,['v0.0.0-20191203060043-b46280e4c4a4'],['[]']
github.com/intel-go/cpuid,['v0.0.0-20181003105527-1a4a6f06a1c6'],['[]']
github.com/jbenet/go-context,['v0.0.0-20150711004518-d14ea06fba99'],['[]']
github.com/jdcloud-api/jdcloud-sdk-go,['v1.9.1-0.20190605102154-3d81a50ca961'],['[]']
github.com/jehiah/go-strftime,['v0.0.0-20171201141054-1d33003b3869'],['[]']
github.com/joyent/triton-go,['v1.8.5'],['[]']
github.com/juju/clock,['v0.0.0-20190205081909-9c5c9712527c'],['[]']
github.com/juju/fslock,['v0.0.0-20160525022230-4d5c94c67b4b'],['[]']
github.com/juju/mutex,['v0.0.0-20180619145857-d21b13acf4bf'],['[]']
github.com/karrick/godirwalk,['v1.16.1'],['[]']
github.com/kevinburke/ssh_config,['v0.0.0-20201106050909-4977a11b4351'],['[]']
github.com/klauspost/cpuid,['v1.2.0'],['[]']
github.com/kr/fs,['v0.1.0'],['[]']
github.com/krishicks/yaml-patch,['v0.0.10'],['[]']
github.com/linode/linodego,['v0.28.5'],['[]']
github.com/lucasb-eyer/go-colorful,['v1.2.0'],['[]']
github.com/machine-drivers/docker-machine-driver-vmware,['v0.1.5'],['[]']
github.com/machine-drivers/machine,['v0.7.1-0.20211105063445-78a84df85426'],['[]']
github.com/masterzen/simplexml,['v0.0.0-20190410153822-31eea3082786'],['[]']
github.com/masterzen/winrm,['v0.0.0-20210623064412-3b76017826b0'],['[]']
github.com/mattn/go-tty,['v0.0.0-20191112051231-74040eebce08'],['[]']
github.com/matttproud/golang_protobuf_extensions,['v1.0.2-0.20181231171920-c182affec369' 'v1.0.1'],['[]']
github.com/mitchellh/cli,['v1.0.0' 'v1.1.2'],['[]']
github.com/mitchellh/colorstring,['v0.0.0-20190213212951-d06e56a500db'],['[]']
github.com/mitchellh/go-fs,['v0.0.0-20180402235330-b7b9ca407fff'],['[]']
github.com/mitchellh/go-ps,['v1.0.0'],['[]']
github.com/mitchellh/go-testing-interface,['v1.14.1' 'v1.0.0'],['[]']
github.com/mitchellh/go-vnc,['v0.0.0-20150629162542-723ed9867aed'],['[]']
github.com/mitchellh/go-wordwrap,['v1.0.0' 'v1.0.1'],['[]']
github.com/mitchellh/hashstructure,['v1.0.0'],['[]']
github.com/mitchellh/iochan,['v1.0.0'],['[]']
github.com/mitchellh/ioprogress,['v0.0.0-20180201004757-6a23b12fa88e'],['[]']
github.com/mitchellh/panicwrap,['v1.0.0'],['[]']
github.com/mitchellh/prefixedio,['v0.0.0-20151214002211-6e6954073784'],['[]']
github.com/moby/buildkit,['v0.8.0'],['[]']
github.com/moby/locker,['v1.0.1'],['[]']
github.com/moby/spdystream,['v0.2.0'],['[]']
github.com/moby/sys/mount,['v0.2.0'],['[]']
github.com/moby/sys/mountinfo,['v0.5.0' 'v0.4.1'],['[]']
github.com/moby/term,['v0.0.0-20210619224110-3f7ff695adc6'],['[]']
github.com/mongodb/mongo-tools,['(devel)'],['[]']
github.com/montanaflynn/stats,['v0.0.0-20171201202039-1bf9dbcd8cbe'],['[]']
github.com/morikuni/aec,['v1.0.0'],['[]']
github.com/mpvl/unique,['v0.0.0-20150818121801-cbe035fff7de'],['[]']
github.com/munnerz/goautoneg,['v0.0.0-20191010083416-a7dc8b61c822'],['[]']
github.com/nsf/termbox-go,['v0.0.0-20160718140619-0723e7c3d0a3'],['[]']
github.com/nu7hatch/gouuid,['v0.0.0-20131221200532-179d4d0c4d8d'],['[]']
github.com/oklog/run,['v1.1.0' 'v1.0.0'],['[]']
github.com/open-policy-agent/opa,['v0.43.0'],['[]']
github.com/opencontainers/runc,['v1.1.3' 'v1.0.2'],['[]']
github.com/opencontainers/runtime-spec,['v1.0.3-0.20210326190908-1c3f411f0417'],['[]']
github.com/opencontainers/selinux,['v1.8.2'],['[]']
github.com/oracle/oci-go-sdk/v36,['v36.2.0'],['[]']
github.com/otiai10/copy,['v1.7.0'],['[]']
github.com/outscale/osc-sdk-go/osc,['v0.0.0-20210316122053-4dfd64ce707a'],['[]']
github.com/packer-community/winrmcp,['v0.0.0-20180921211025-c76d91c1e7db'],['[]']
github.com/phayes/freeport,['v0.0.0-20180830031419-95f893ade6f2'],['[]']
github.com/pierrec/lz4,['v2.6.1+incompatible'],['[]']
github.com/pkg/browser,['v0.0.0-20160118053552-9302be274faa' 'v0.0.0-20180916011732-0a3d74bf9ce4'],['[]']
github.com/pkg/diff,['v0.0.0-20200914180035-5b29258ca4f7'],['[]']
github.com/pkg/profile,['v0.0.0-20161223203901-3a8809bd8a80'],['[]']
github.com/pkg/sftp,['v1.13.2'],['[]']
github.com/posener/complete,['v1.2.1' 'v1.2.3'],['[]']
github.com/posener/complete/v2,['v2.0.1-alpha.12'],['[]']
github.com/posener/script,['v1.0.4'],['[]']
github.com/profitbricks/profitbricks-sdk-go,['v4.0.2+incompatible'],['[]']
github.com/prometheus/client_golang,['v1.12.2' 'v1.11.0'],['[]']
github.com/prometheus/client_model,['v0.2.0'],['[]']
github.com/prometheus/common,['v0.34.0' 'v0.31.1' 'v0.30.0'],['[]']
github.com/prometheus/procfs,['v0.7.3'],['[]']
github.com/protocolbuffers/txtpbfmt,['v0.0.0-20201118171849-f6a6b3f636fc'],['[]']
github.com/rakyll/statik,['v0.1.7'],['[]']
github.com/rcrowley/go-metrics,['v0.0.0-20201227073835-cf1acfcdf475'],['[]']
github.com/rivo/tview,['v0.0.0-20210624165335-29d673af0ce2'],['[]']
github.com/rjeczalik/notify,['v0.9.3-0.20201210012515-e2a77dcc14cf'],['[]']
github.com/russross/blackfriday,['v1.5.2' 'v1.6.0'],['[]']
github.com/ryanuber/go-glob,['v1.0.0'],['[]']
github.com/sabhiram/go-gitignore,['v0.0.0-20201211074657-223ce5d391b0'],['[]']
github.com/sayboras/dockerclient,['v1.0.0'],['[]']
github.com/scaleway/scaleway-sdk-go,['v1.0.0-beta.7'],['[]']
github.com/segmentio/encoding,['v0.2.7'],['[]']
github.com/segmentio/textio,['v1.2.0'],['[]']
github.com/sergi/go-diff,['v1.2.0' 'v1.1.0'],['[]']
github.com/shirou/gopsutil,['v3.21.1+incompatible'],['[]']
github.com/shirou/gopsutil/v3,['v3.22.6'],['[]']
github.com/shurcooL/sanitized_anchor_name,['v1.0.0'],['[]']
github.com/src-d/gcfg,['v1.4.0'],['[]']
github.com/stoewer/go-strcase,['v1.0.2'],['[]']
github.com/tektoncd/pipeline,['v0.5.1-0.20190731183258-9d7e37e85bf8'],['[]']
github.com/tencentcloud/tencentcloud-sdk-go,['v3.0.233+incompatible'],['[]']
github.com/tklauser/go-sysconf,['v0.3.10'],['[]']
github.com/tklauser/numcpus,['v0.4.0'],['[]']
github.com/ucloud/ucloud-sdk-go,['v0.20.2'],['[]']
github.com/ufilesdk-dev/ufile-gosdk,['v1.0.1'],['[]']
github.com/ugorji/go/codec,['v1.2.6'],['[]']
github.com/vektah/gqlparser/v2,['v2.4.6'],['[]']
github.com/veraison/go-cose,['v1.0.0-rc.1'],['[]']
github.com/vmihailenco/msgpack,['v4.0.4+incompatible'],['[]']
github.com/vmware/govmomi,['v0.26.1'],['[]']
github.com/x448/float16,['v0.8.4'],['[]']
github.com/xanzy/go-cloudstack,['v2.4.1+incompatible'],['[]']
github.com/xanzy/ssh-agent,['v0.3.0'],['[]']
github.com/xdg-go/pbkdf2,['v1.0.0'],['[]']
github.com/xdg-go/scram,['v1.1.1'],['[]']
github.com/xdg-go/stringprep,['v1.0.3'],['[]']
github.com/xeipuuv/gojsonpointer,['v0.0.0-20190905194746-02993c407bfb'],['[]']
github.com/xeipuuv/gojsonreference,['v0.0.0-20180127040603-bd5ef7bd5415'],['[]']
github.com/xlab/treeprint,['v0.0.0-20181112141820-a009c3971eca'],['[]']
github.com/yandex-cloud/go-genproto,['v0.0.0-20210824140926-1bca7bc0c005'],['[]']
github.com/yandex-cloud/go-sdk,['v0.0.0-20210824141121-182aedd44a25'],['[]']
github.com/yashtewari/glob-intersection,['v0.1.0'],['[]']
github.com/youmark/pkcs8,['v0.0.0-20181117223130-1be2e3e5546d'],['[]']
github.com/zalando/go-keyring,['v0.1.1'],['[]']
github.com/zclconf/go-cty,['v1.9.1' 'v1.4.0'],['[]']
github.com/zclconf/go-cty-yaml,['v1.0.1'],['[]']
glob,['7.1.5' '7.1.6' '7.2.0' '7.1.2'],['[]' '[ISC]']
glob-parent,['5.1.1' '3.1.0' '5.0.0'],['[]']
glob-to-regexp,['0.3.0'],['[]']
globals,['12.3.0'],['[]']
globby,['8.0.2' '10.0.1' '11.0.1'],['[]']
go.lsp.dev/jsonrpc2,['v0.9.0'],['[]']
go.lsp.dev/pkg,['v0.0.0-20210323044036-f7deec69b52e'],['[]']
go.lsp.dev/protocol,['v0.11.2'],['[]']
go.lsp.dev/uri,['v0.3.0'],['[]']
go.opentelemetry.io/otel,['v0.20.0' 'v1.8.0'],['[]']
go.opentelemetry.io/otel/exporters/stdout,['v0.20.0'],['[]']
go.opentelemetry.io/otel/exporters/trace/jaeger,['v0.20.0'],['[]']
go.opentelemetry.io/otel/metric,['v0.20.0'],['[]']
go.opentelemetry.io/otel/sdk,['v0.20.0' 'v1.8.0'],['[]']
go.opentelemetry.io/otel/sdk/export/metric,['v0.20.0'],['[]']
go.opentelemetry.io/otel/sdk/metric,['v0.20.0'],['[]']
go.opentelemetry.io/otel/trace,['v0.20.0' 'v1.8.0'],['[]']
go.uber.org/automaxprocs,['v1.4.1-0.20220314153950-975e177ad84f'],['[]']
golang.org/x/mobile,['v0.0.0-20210901025245-1fde1d6c3ca1'],['[]']
golang.org/x/tools,['v0.1.10'],['[]']
gomodules.xyz/jsonpatch/v2,['v2.2.0'],['[]']
google-api-client,['1.25.0'],['[]']
google-api-services-storage,['v1-rev171-1.25.0'],['[]']
google-api-services-storage-v1-rev171,['1.25.0'],['[]']
google-chrome-stable,['105.0.5195.102-1'],['[]']
google-compute-engine,['20220211.00-0ubuntu1~20.04.0'],['[Apache-2.0 GPL GPL-2+]']
google-compute-engine-oslogin,['20210907.00-0ubuntu1~20.04.0'],['[Apache-2.0 Expat]']
google-crc32c,['1.3.0'],['[Apache 2.0]']
google-guest-agent,['20220622.00-0ubuntu2~20.04.0'],['[Apache-2 Apache-2.0 BSD-3-clause Expat Zlib]']
google-http-client,['1.25.0'],['[]']
google-http-client-jackson2,['1.25.0'],['[]']
google-oauth-client,['1.25.0'],['[]']
google-osconfig-agent,['20210608.1-0ubuntu1~20.04.0'],['[Apache-2.0 BSD-3-clause Expat]']
gopkg.in/src-d/go-billy.v4,['v4.3.2'],['[]']
gopkg.in/src-d/go-git.v4,['v4.13.1'],['[]']
gopkg.in/warnings.v0,['v0.1.2'],['[]']
got,['8.3.2' '9.6.0'],['[MIT]']
gpars,['1.2.1'],['[]']
graceful-fs,['4.2.3' '4.2.4'],['[ISC]']
